CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C10919,1486.051056,1,716.98,217.06,499.92,273.531783,1,0.25,1,0.083333,1,17,1600,1477.151065,1306.468855,0,12
C10920,337.317432,1,4193.91,3076.01,1117.9,0,1,1,0.583333,0,0,27,3000,3690.904874,210.035264,1,12
C10921,2643.39225,1,965.84,737.79,228.05,0,1,0.75,0.666667,0,0,33,4300,771.299727,627.391113,0,12
C10922,4007.029155,1,7597.09,6761.29,835.8,0,1,1,0.333333,0,0,22,6500,0,,0,12
C10923,128.375213,0.727273,0,0,0,1897.551775,0,0,0,0.083333,2,0,9500,0,,0,12
C10924,2903.779416,1,360.3,112.61,247.69,3501.657389,0.416667,0.083333,0.333333,0.5,10,7,11500,3014.036186,662.40729,0,12
C10925,233.694622,1,1772.55,1352.55,420,0,1,1,0.75,0,0,29,1200,764.816144,227.726516,0.083333,12
C10926,150.52492,1,1850.31,1815.31,35,0,1,1,0.083333,0,0,41,14000,1856.821119,192.520664,0.636364,12
C10927,3066.86081,1,84.65,0,84.65,0,0.75,0,0.75,0,0,9,8000,922.962087,711.596731,0,12
C10928,11.35774,0.555556,223.5,175.5,48,0,0.333333,0.222222,0.111111,0,0,4,17500,192.80601,95.228179,0,9
C10929,6366.085376,0.818182,407.86,307.8,100.06,14827.30716,0.083333,0.083333,0.083333,0.166667,2,5,12500,5722.548016,1746.966239,0,12
C10930,53.339006,1,315.48,0,315.48,0,1,0,1,0,0,12,1000,193.699669,162.729509,0,12
C10931,1917.203534,1,0,0,0,84.438672,0,0,0,0.083333,1,0,2000,468.617347,899.048237,0,12
C10932,361.588846,1,312.69,312.69,0,370.511697,0.25,0.25,0,0.166667,2,5,7500,867.628724,167.467416,0,12
C10933,5878.663267,1,1230.08,1000,230.08,4665.557504,1,0.083333,1,0.666667,24,13,6500,2535.48125,2434.435407,0,12
C10934,7143.680599,1,0,0,0,2999.900367,0,0,0,0.25,3,0,13000,8733.20327,1927.887547,0,12
C10935,559.944819,0.818182,0,0,0,1379.58783,0,0,0,0.166667,3,0,3000,1964.825042,242.677632,0.142857,12
C10936,79.625341,1,701.44,701.44,0,0,1,1,0,0,0,13,6000,0,,0,12
C10937,1701.20332,1,302,0,302,796.570678,0.5,0,0.416667,0.083333,1,6,2000,784.873315,567.761469,0,12
C10939,993.662006,1,348.88,348.88,0,0,0.333333,0.333333,0,0,0,4,1200,335.62347,255.439979,0,12
C10940,939.152528,1,3393.25,3364.59,77.66,0,0.25,0.25,0.083333,0,0,5,9000,2768.821579,267.093439,0,12
C10941,7427.807223,1,205.89,110,95.89,3697.222827,0.416667,0.083333,0.416667,0.666667,11,12,9500,2404.231683,2364.114477,0,12
C10942,2746.923673,1,0,0,0,4289.506847,0,0,0,0.333333,11,0,6500,2017.190799,622.503528,0,12
C10943,24.820164,0.727273,209,0,209,0,0.5,0,0.333333,0,0,6,1500,278.257109,153.048247,0.75,12
C10944,31.702357,0.181818,1051.52,732.2,319.32,0,1,0.083333,1,0,0,16,4600,5384.409792,13.545097,0,12
C10945,1023.323593,1,253.37,196.37,57,0,0.916667,0.5,0.5,0,0,16,1200,463.956486,250.187987,0,12
C10946,2.957267,0.272727,202.72,0,202.72,0,0.833333,0,0.833333,0,0,10,4500,31.596193,53.011601,0,12
C10947,1068.434064,1,27,0,27,0,0.083333,0,0.083333,0,0,1,1200,219.692369,310.32899,0,12
C10949,6725.109914,1,6335.65,912.12,5423.53,0,1,0.583333,1,0,0,108,11000,3203.884297,2658.77669,0,12
C10950,515.135703,1,2457.48,1272.5,1184.98,0,1,0.583333,1,0,0,69,7000,2858.180367,177.692271,0.25,12
C10951,0.867528,0.272727,26.62,0,26.62,0,0.333333,0,0.333333,0,0,4,4500,18.336805,8.745383,0.090909,12
C10952,542.051302,1,4896.9,721.46,4175.44,960.975083,1,0.416667,0.916667,0.083333,2,64,2500,5338.901791,173.182819,1,12
C10953,39.798993,0.454545,20.09,20.09,0,0,0.333333,0.333333,0,0,0,5,3200,0,,0,12
C10954,1894.11023,1,678,678,0,0,1,1,0,0,0,12,2000,992.569418,1111.413896,0,12
C10955,5980.58247,1,0,0,0,12008.08079,0,0,0,0.416667,30,0,11000,9736.897362,1596.893256,0.083333,12
C10956,176.721561,1,1707.26,403.54,1303.72,0,0.916667,0.083333,0.833333,0,0,18,3300,0,,0,12
C10957,4223.832142,1,0,0,0,3305.855177,0,0,0,0.5,18,0,4500,0,,0,12
C10958,55.741802,0.818182,963.35,300,663.35,0,0.75,0.083333,0.583333,0,0,11,14000,1062.303105,142.613239,0.7,12
C10959,179.290727,1,2540.9,1234.77,1306.13,0,0.916667,0.833333,0.916667,0,0,30,5000,2478.954766,168.750901,1,12
C10960,634.825209,1,1478.36,1343.45,134.91,0,0.5,0.416667,0.166667,0,0,12,1200,1371.998686,336.282655,0,12
C10961,6002.618198,1,0,0,0,1163.462217,0,0,0,0.5,10,0,6500,1498.948148,1837.998855,0,12
C10962,1104.960744,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,1200,293.890715,448.973668,0,12
C10963,851.278168,0.727273,0,0,0,2037.036785,0,0,0,0.166667,3,0,3000,4998.620598,282.771821,0.111111,12
C10965,914.222213,1,563.39,400.14,163.25,136.50351,0.916667,0.5,0.916667,0.333333,5,40,900,0,,0,12
C10966,3122.171879,1,974.3,712.3,262,189.408446,0.75,0.583333,0.416667,0.416667,5,21,3000,1520.760286,2019.977973,0,12
C10967,645.528692,1,0,0,0,6479.639793,0,0,0,0.083333,1,0,10000,0,,0,12
C10968,1803.898764,1,562.01,63.6,498.41,0,1,0.083333,1,0,0,19,1800,2010.58964,2411.664639,0,12
C10969,330.273411,1,53.8,53.8,0,0,0.25,0.25,0,0,0,6,2500,429.112894,171.6492,0,12
C10970,1168.040482,0.909091,1113.1,801.19,311.91,0,0.833333,0.416667,0.75,0,0,26,6500,4239.684074,563.283083,0,12
C10971,4593.577983,1,0,0,0,393.742621,0,0,0,0.1,1,0,5250,1064.91324,1558.017969,0,10
C10972,391.179957,0.909091,7363.38,6965.06,398.32,0,0.833333,0.666667,0.416667,0,0,42,4500,11891.44907,889.95708,1,12
C10973,12358.32132,1,421.15,0,421.15,5690.168909,0.583333,0,0.583333,0.583333,11,7,17000,4131.495556,2959.446172,0,12
C10974,95.645669,0.272727,566.43,463.8,102.63,0,0.166667,0.166667,0.083333,0,0,3,9000,73.895095,199.884984,0,12
C10975,2072.457624,1,17409.21,11263.17,6146.04,0,1,1,1,0,0,175,19500,19517.1616,517.324081,0.333333,12
C10976,3215.307061,1,0,0,0,629.109981,0,0,0,0.583333,11,0,3500,1333.839527,1644.952704,0,12
C10977,2437.750644,0.9,1177.64,1177.64,0,2961.278225,0.5,0.5,0,0.4,7,29,3000,1325.182603,1000.843859,0,10
C10978,460.432607,1,1009.44,858.48,150.96,0,0.916667,0.583333,0.75,0,0,25,4000,1292.401995,221.145007,0,12
C10979,1895.695148,1,200,200,0,493.281286,0.083333,0.083333,0,0.25,7,3,2000,861.663355,3302.012395,0,12
C10980,51.161976,0.25,736.72,736.72,0,0,0.5,0.5,0,0,0,5,4500,1665.89154,54.443091,1,8
C10981,40.332553,0.545455,158.37,0,158.37,0,0.083333,0,0.083333,0,0,1,3000,2280.290156,72.792874,0,12
C10982,1.355556,0.727273,0.01,0.01,0,0,0.083333,0.083333,0,0,0,1,6500,0,,0,12
C10983,1462.280124,1,516,0,516,0,1,0,1,0,0,12,1500,752.367432,1009.381645,0,12
C10984,337.629461,1,251.44,251.44,0,0,1,1,0,0,0,12,6000,0,,0,12
C10985,1518.813947,1,2110.98,1748.98,362,0,0.9,0.5,0.6,0,0,20,1700,663.894987,555.397214,0,10
C10986,1538.569369,1,3852.37,2681.99,1170.38,0,1,0.75,0.75,0,0,35,6000,3386.915692,393.411779,0.272727,12
C10987,1084.291919,1,270,270,0,0,0.25,0.25,0,0,0,3,1200,371.168672,229.778025,0,12
C10988,3908.10498,1,1238.12,1159.3,78.82,1799.316522,0.666667,0.583333,0.166667,0.25,4,13,6000,1147.443975,870.610813,0,12
C10989,16.553858,0.272727,308.16,308.16,0,0,0.25,0.25,0,0,0,3,2500,291.719987,28.242152,0,12
C10990,243.010712,0.363636,0,0,0,1222.166225,0,0,0,0.166667,3,0,12000,196.932031,58.778054,0,12
C10991,463.07144,1,1817.84,1817.84,0,0,0.333333,0.333333,0,0,0,4,6000,0,,0,12
C10992,192.037218,0.909091,1000,1000,0,0,0.083333,0.083333,0,0,0,1,1500,1128.431348,157.31769,0.090909,12
C10993,1493.440295,1,0,0,0,77.328556,0,0,0,0.25,3,0,1600,455.872747,430.722903,0,12
C10994,853.34928,0.8,3209.14,2795.14,414,898.013564,0.7,0.6,0.5,0.2,3,28,10000,2841.834049,255.098434,0,10
C10995,1295.446588,1,886.37,886.37,0,1310.182842,0.333333,0.333333,0,0.416667,8,7,1800,2966.291948,493.349977,0,12
C10996,4890.470857,0.909091,0,0,0,9009.157522,0,0,0,0.454545,5,0,7500,7296.483613,1278.064978,0,11
C10997,1905.101343,1,455.72,0,455.72,0,1,0,1,0,0,22,3000,576.311637,701.949213,0,12
C10998,69.016286,0.909091,749.9,0,749.9,0,0.909091,0,0.818182,0,0,10,1500,701.387872,152.188982,0.777778,11
C10999,2872.838687,1,555,0,555,0,0.666667,0,0.583333,0,0,12,3000,1397.027257,1680.543762,0,12
C11000,2437.73951,1,1093.93,695.29,398.64,822.700458,1,0.25,1,0.166667,4,15,2900,556.213673,1049.416303,0,12
C11001,160.816558,1,1755.76,1755.76,0,0,1,1,0,0,0,20,2500,1633.050111,194.343579,0.916667,12
C11002,2802.369018,1,829.15,0,829.15,476.329395,0.416667,0,0.333333,0.083333,1,5,3000,1393.564911,634.196389,0,12
C11003,4618.091584,1,541.68,541.68,0,3580.753362,0.166667,0.166667,0,0.166667,2,2,8500,0,,0,12
C11004,3108.393701,0.9,26582.34,15158.9,11423.44,0,0.9,0.8,0.8,0,0,55,28000,26557.09724,586.029097,875,10
C11005,3946.421177,1,1508.54,1508.54,0,0,1,1,0,0,0,16,8500,0,,0,12
C11006,560.414016,1,99,99,0,909.10915,0.083333,0.083333,0,0.25,3,1,1000,407.819493,141.935936,0,12
C11007,2001.030926,1,1534.98,1424.58,110.4,1407.204652,1,0.75,0.333333,0.666667,17,32,4000,867.884346,1313.87778,0,12
C11008,1216.893766,1,76.3,76.3,0,0,0.166667,0.166667,0,0,0,3,1200,533.085955,7781.671432,0,12
C11009,343.966223,1,3927.12,0,3927.12,0,1,0,1,0,0,34,5500,3626.983417,198.454649,0.333333,12
C11010,887.679317,1,1486.31,179.75,1306.56,0,1,0.833333,0.916667,0,0,39,1800,0,,0,12
C11011,5573.146558,1,435.14,435.14,0,3935.733135,1,1,0,0.333333,7,14,7000,1587.909833,1390.110596,0,12
C11012,31.490163,0.636364,280.35,280.35,0,900.547414,0.166667,0.166667,0,0.166667,2,3,4000,0,,0,12
C11013,1464.19148,1,367.94,246.2,121.74,0,0.583333,0.25,0.416667,0,0,9,1500,719.945677,1546.605424,0,12
C11014,114.38833,1,182,0,182,0,0.333333,0,0.333333,0,0,4,1500,169.708108,168.97377,0.083333,12
C11015,1355.312146,0.818182,1682.06,1383.74,298.32,0,1,0.25,1,0,0,15,13000,6965.353704,487.620635,0,12
C11016,357.62718,1,3070.45,1864.11,1206.34,0,0.916667,0.916667,0.416667,0,0,20,18500,4023.111073,169.763154,1,12
C11017,1368.288512,1,34,0,34,135.178439,0.083333,0,0.083333,0.25,3,1,1600,1913.744848,530.3496,0,12
C11018,2870.08219,0.909091,490.21,490.21,0,10735.1018,0.272727,0.272727,0,0.636364,29,3,6000,5956.127312,991.468328,0,11
C11019,2797.233197,1,2197.21,1101.76,1095.45,1824.823395,1,0.25,1,0.083333,2,31,4000,0,,0,12
C11020,1055.53207,1,170,0,170,0,0.25,0,0.166667,0,0,3,1200,229.301004,299.351881,0,12
C11021,3421.5478,1,36,0,36,19.042417,0.083333,0,0.083333,0.083333,1,1,3500,404.993426,10849.43809,0,12
C11022,165.700863,1,1806.97,132.81,1674.16,0,1,0.25,1,0,0,28,3500,1595.482975,163.30874,1,12
C11023,5317.783607,1,0,0,0,5833.696908,0,0,0,0.416667,8,0,6500,3154.862353,1369.775906,0,12
C11024,1532.278572,1,2612.1,1375.5,1236.6,0,0.916667,0.916667,0.75,0,0,135,6500,1348.321843,433.618672,0,12
C11025,1506.516549,1,1188.78,179.56,1009.22,65.104506,1,0.333333,1,0.083333,2,91,6500,2813.165078,369.901866,0.166667,12
C11026,195.804466,0.909091,0,0,0,477.378737,0,0,0,0.083333,1,0,1950,550.825801,140.447701,0.1,12
C11027,2845.16043,0.727273,735.09,652.94,82.15,0,0.666667,0.25,0.333333,0,0,8,10500,6006.492582,888.901116,0,12
C11028,1268.352178,1,1533.28,0,1533.28,2294.002357,1,0,0.916667,0.333333,8,20,1200,3363.275481,2639.29297,0,12
C11029,1250.394614,0.909091,443.99,443.99,0,0,0.272727,0.272727,0,0,0,3,3500,273.823646,259.715939,0,11
C11030,9.503968,1,96.62,0,96.62,0,1,0,1,0,0,19,4500,1086.932525,92.217936,0.25,12
C11031,2285.068731,1,0,0,0,1173.310874,0,0,0,0.166667,5,0,2500,381.672065,1003.265207,0,12
C11032,2928.756699,1,160.92,0,160.92,319.931964,1,0,1,0.333333,5,12,3000,1142.847203,1098.479834,0,12
C11033,1460.178578,1,937.96,100,837.96,0,1,0.083333,1,0,0,40,1500,1186.859701,1320.855292,0,12
C11034,2022.469335,1,22.5,0,22.5,0,0.416667,0,0.416667,0,0,5,10000,2062.495163,435.662185,0,12
C11035,1651.127455,1,720.18,478.53,241.65,0,0.583333,0.166667,0.333333,0,0,7,5000,0,,0,12
C11036,76.483078,0.727273,69,69,0,0,0.083333,0.083333,0,0,0,1,4500,462.226271,100.023175,0,12
C11038,3766.072756,1,64.82,34.96,29.86,298.108645,0.25,0.083333,0.166667,0.166667,4,3,4150,1019.849756,1260.262738,0,12
C11039,1083.07662,1,0,0,0,91.903204,0,0,0,0.083333,1,0,1200,309.300185,476.830891,0,12
C11040,250.123525,0.909091,2655.99,2655.99,0,0,0.916667,0.916667,0,0,0,21,3600,3155.89347,168.814522,0.727273,12
C11041,41.146561,1,825,0,825,0,1,0,1,0,0,12,2500,887.677869,132.020035,0.727273,12
C11042,3340.233396,1,1783.57,1400.59,382.98,9569.469311,0.833333,0.25,0.75,0.833333,29,22,8000,6173.822229,1030.053642,0,12
C11043,97.649883,0.454545,1092.59,673.11,419.48,0,1,0.166667,1,0,0,26,18000,1399.323719,108.410954,0.090909,12
C11044,253.143106,0.142857,0,0,0,3351.385591,0,0,0,0.142857,3,0,5000,0,,0,7
C11045,1239.889457,1,3914.15,2643,1271.15,0,0.583333,0.25,0.416667,0,0,12,9500,3980.107176,511.121978,0.083333,12
C11046,3846.498183,1,788.54,734.45,54.09,69.894469,0.545455,0.363636,0.181818,0.090909,2,8,4200,2071.865365,1445.432949,0,11
C11047,12373.33348,1,830.15,200,630.15,10249921,0.75,0.166667,0.583333,0.916667,26,14,11000,14040.86635,12245.92601,0,12
C11048,1958.327414,1,0,0,0,39.461591,0,0,0,0.083333,1,0,2100,404.070285,999.050377,0,12
C11049,411.727643,0.909091,1037.82,1037.82,0,0,0.5,0.5,0,0,0,12,6500,1461.416883,214.724575,0.1,12
C11050,1548.76729,1,723.65,723.65,0,0,1,1,0,0,0,24,8500,0,,0,12
C11051,2128.151695,1,0,0,0,19.345729,0,0,0,0.083333,1,0,2100,138.907177,13266.3819,0,12
C11052,1046.785259,0.555556,0,0,0,2908.400137,0,0,0,0.333333,13,0,3000,87.879339,630.679799,0,9
C11053,640.595851,1,2496.57,1837.56,659.01,0,0.5,0.333333,0.166667,0,0,14,3000,1145.707252,201.050218,0,12
C11054,270.096134,0.818182,3061.26,1913.26,1148,0,0.666667,0.333333,0.666667,0,0,20,6000,3594.046318,152.391012,0.454545,12
C11055,1583.622027,1,45.65,45.65,0,0,0.090909,0.090909,0,0,0,1,1700,317.911208,481.237501,0,11
C11056,380.384776,0.545455,1188,1188,0,0,0.083333,0.083333,0,0,0,2,9000,2461.320337,158.339807,0,12
C11057,445.409094,1,307.11,163.29,143.82,0,0.833333,0.25,0.666667,0,0,12,1500,467.844102,171.370838,0,12
C11058,117.949494,1,1368.88,1088.23,280.65,0,1,0.166667,1,0,0,15,4500,455.527411,179.475148,1,12
C11059,2608.143732,1,207.68,207.68,0,189.874314,0.083333,0.083333,0,0.083333,1,1,3000,1243.840314,638.679282,0,12
C11060,48.521324,1,514.97,514.97,0,0,1,1,0,0,0,16,5500,380.613937,208.568375,0.25,12
C11061,1076.571029,1,45.65,45.65,0,48.730842,0.083333,0.083333,0,0.083333,1,1,1200,299.78995,374.377774,0,12
C11062,2294.145941,1,29.29,0,29.29,137.256946,0.083333,0,0.083333,0.083333,2,1,2100,149.363733,17693.07847,0,12
C11063,25.570988,0.454545,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,1500,491.455491,117.808437,0,12
C11064,5049.442457,1,0,0,0,3631.844028,0,0,0,0.333333,5,0,8500,8574.541634,1473.841361,0,12
C11065,5516.201451,1,0,0,0,2941.903445,0,0,0,0.333333,11,0,6000,1443.4332,1406.909258,0,12
C11066,300.782119,0.909091,2590.95,2330.95,260,0,0.75,0.666667,0.25,0,0,18,10000,3286.584674,168.321916,875,12
C11067,1133.090254,1,85.92,0,85.92,551.078807,0.583333,0,0.583333,1,13,7,1200,0,,0,12
C11068,5842.231445,1,452.59,241.53,211.06,786.62111,0.916667,0.416667,0.916667,0.25,5,22,7500,4431.489516,2071.432892,0,12
C11069,7.980453,0.272727,0,0,0,95.842922,0,0,0,0.083333,1,0,9500,198.014471,165.091997,0,12
C11070,4677.242936,1,125,0,125,2406.229924,0.583333,0,0.5,0.5,6,10,5000,1087.866649,1092.737436,0,12
C11071,1095.27596,1,119,119,0,54.739913,0.083333,0.083333,0,0.25,3,1,1200,365.05305,540.656023,0,12
C11072,6432.685892,1,0,0,0,3249.062265,0,0,0,0.5,16,0,7000,1549.916395,2295.219735,0,12
C11073,328.242971,1,1555.66,1023.9,531.76,0,1,0.25,1,0,0,26,3500,1052.275904,206.423078,0,12
C11074,448.788728,1,32.38,32.38,0,545.642707,0.083333,0.083333,0,0.083333,2,1,5000,0,,0,12
C11075,209.178326,0.5,34,19,15,0,0.5,0.166667,0.166667,0,0,3,6000,635.909695,81.198552,0,6
C11076,1463.302373,0.272727,0,0,0,586.02924,0,0,0,0.083333,1,0,17000,17194.62756,968.603795,0.25,12
C11077,7024.269179,1,130.4,0,130.4,1916.534565,0.333333,0,0.25,0.083333,1,4,10200,0,,0,12
C11078,68.690623,1,734.37,59,675.37,0,1,0.083333,1,0,0,30,10500,837.517806,178.75204,0.75,12
C11079,1268.144319,1,0,0,0,1331.166485,0,0,0,0.428571,5,0,1500,499.961286,206.737107,0,7
C11080,28.329892,1,292.59,292.59,0,0,1,1,0,0,0,12,5000,0,,0,12
C11081,140.349336,0.363636,1042.52,1042.52,0,0,0.083333,0.083333,0,0,0,1,6000,3212.647061,260.066741,0.5,12
C11082,1838.106824,1,2682.25,2632.4,49.85,188.36824,1,1,0.083333,0.083333,1,16,4500,1891.062946,429.697372,0,12
C11083,1688.534078,1,280,280,0,49.117804,0.166667,0.166667,0,0.083333,1,3,1800,547.982657,664.585302,0,12
C11084,1048.067171,1,0,0,0,158.347647,0,0,0,0.25,3,0,1200,369.895952,281.091657,0,12
C11085,4862.641586,1,1302.37,1302.37,0,1279.629012,0.5,0.5,0,0.25,3,9,6000,1723.432154,1836.602896,0,12
C11086,554.289791,1,90,90,0,0,0.083333,0.083333,0,0,0,1,7000,414.117463,189.979169,0,12
C11087,65.645186,0.545455,735.69,85.5,650.19,0,0.5,0.083333,0.416667,0,0,16,3000,1302.778971,140.751691,1,12
C11088,1389.598597,1,6058.03,3391.88,2666.15,3517.94774,1,0.166667,1,0.25,6,52,4000,6528.829703,550.971147,0,12
C11089,230.161419,0.888889,750.05,160.05,590,0,0.666667,0.111111,0.555556,0,0,7,14000,1207.021598,116.531467,0,9
C11090,56.536572,1,499.92,0,499.92,0,1,0,1,0,0,12,3000,496.551862,194.502845,0.416667,12
C11091,39.37618,1,256.5,0,256.5,0,0.75,0,0.666667,0,0,9,1200,164.37267,131.106729,0.166667,12
C11092,52.0899,0.727273,230.15,230.15,0,0,1,1,0,0,0,12,1600,0,,0,12
C11093,224.937583,1,1956.8,105.8,1851,0,1,0.083333,1,0,0,31,10000,1908.733611,185.371629,1,12
C11094,8823.284205,1,3719,2293.18,1425.82,29282.10915,1,0.75,1,0.416667,26,61,15500,28150.97869,7321.639932,0.083333,12
C11095,1005.332554,1,0,0,0,19.503826,0,0,0,0.083333,1,0,1200,347.446739,425.777184,0,12
C11096,160.852061,0.888889,4704.98,2017.22,2687.76,0,0.888889,0.666667,0.777778,0,0,45,4500,4372.542801,129.801874,0.833333,9
C11097,1594.527848,1,60,60,0,97.854366,1,1,0,0.083333,1,12,1800,422.765741,385.395799,0,12
C11098,5961.863054,1,320.08,64.03,256.05,3134.417004,1,0.083333,0.916667,0.583333,17,13,7000,1894.746827,2168.95118,0,12
C11099,864.975705,1,66.7,66.7,0,75.254745,0.083333,0.083333,0,0.083333,1,1,1000,413.167127,240.517311,0,12
C11100,2683.746154,1,130,130,0,0,0.083333,0.083333,0,0,0,1,4500,610.42602,891.684832,0,12
C11101,6.914784,0.454545,71.4,0,71.4,0,0.166667,0,0.083333,0,0,2,2000,21.55251,112.584481,0,12
C11102,1747.11949,1,285.45,285.45,0,1429.489972,0.333333,0.333333,0,0.416667,7,10,3000,420.862309,389.633098,0,12
C11103,4069.525304,1,259.84,211.51,48.33,1731.958401,0.166667,0.166667,0.083333,0.25,12,4,7500,1105.027682,1586.594493,0,12
C11104,601.369472,1,35.8,35.8,0,0,0.083333,0.083333,0,0,0,1,750,255.502079,217.074658,0,12
C11105,1050.92679,1,150,0,150,114.462798,0.5,0,0.5,0.083333,1,6,1000,238.619393,5303.958597,0,12
C11106,62.635576,1,611.31,0,611.31,0,1,0,1,0,0,37,1500,514.6675,139.832021,0.916667,12
C11107,814.269404,875,0,0,0,1175.358928,0,0,0,125,1,0,1200,257.187514,205.446177,0,8
C11108,1026.874467,0.909091,153.96,153.96,0,0,0.083333,0.083333,0,0,0,2,8500,1676.090994,266.069794,0.090909,12
C11109,42.125651,0.636364,453.89,453.89,0,0,0.25,0.25,0,0,0,3,6500,793.296498,127.427088,1,12
C11110,367.596554,0.363636,0,0,0,1078.247446,0,0,0,0.166667,5,0,1200,274.204055,274.427951,0,12
C11111,3409.130731,1,0,0,0,4459.741851,0,0,0,0.666667,14,0,6000,2203.045653,1023.380975,0,12
C11112,15.216647,0.272727,133,133,0,0,0.166667,0.166667,0,0,0,2,1200,780.127863,89.546616,0,12
C11113,206.305547,1,1594,1084,510,0,0.333333,0.25,0.166667,0,0,10,4500,1605.613993,119.213806,0.090909,12
C11114,3892.22326,1,929.99,453,476.99,558.732109,1,0.5,1,0.083333,1,65,6500,951.737085,909.741196,0,12
C11115,39.274052,0.545455,431.49,431.49,0,0,0.333333,0.333333,0,0,0,7,1500,745.768447,107.848735,0,12
C11116,413.987831,1,985.79,892.8,92.99,0,0.5,0.5,0.25,0,0,16,3000,887.885624,176.216309,0,12
C11117,1549.600093,1,0,0,0,181.45033,0,0,0,0.083333,1,0,5000,793.363907,498.013895,0,12
C11118,8.640998,0.363636,0,0,0,2777.200448,0,0,0,0.083333,1,0,6000,11267.69478,5.045387,0.5,12
C11119,85.79793,1,931.98,289.03,642.95,0,1,1,0.75,0,0,23,7500,875.423848,186.610054,0.416667,12
C11120,48.157955,0.363636,648.24,286,362.24,0,0.333333,0.25,0.25,0,0,6,2000,753.720188,58.719455,0.363636,12
C11121,4184.915498,1,0,0,0,3757.68359,0,0,0,0.5,13,0,5000,0,,0,12
C11122,4046.574741,1,1757.44,242.89,1514.55,19.677306,1,0.25,1,0.083333,1,68,4500,1721.705144,1111.315878,0,12
C11123,1522.831212,1,0,0,0,1883.483223,0,0,0,0.5,7,0,5000,1110.576652,364.832651,0,10
C11124,2016.049201,1,1372.57,620.77,751.8,3806.758546,0.75,0.583333,0.416667,0.75,27,16,5500,3582.470327,615.990784,0,12
C11125,72.251911,0.727273,665.5,228,437.5,0,0.416667,0.166667,0.333333,0,0,12,4000,1443.726409,106.632133,0.5,12
C11126,5336.743176,1,680.97,680.97,0,4037.626724,0.583333,0.583333,0,0.416667,7,10,8500,1272.722158,1361.590608,0,12
C11128,7.527502,0.545455,65.75,0,65.75,0,0.416667,0,0.416667,0,0,5,4000,187.936242,132.19075,0.571429,12
C11129,1262.88817,1,313.02,210.5,102.52,1381.613303,0.583333,0.5,0.416667,0.083333,1,13,1500,1960.519301,922.418051,0,12
C11130,1850.509525,1,0,0,0,218.731138,0,0,0,0.416667,5,0,2000,498.436823,401.48809,0,12
C11131,3019.820556,1,1158.28,0,1158.28,538.243002,0.75,0,0.666667,0.333333,4,19,7500,804.815422,980.711635,0,12
C11132,1382.240511,1,113.03,0,113.03,3688.794183,0.583333,0,0.5,0.833333,31,12,3000,2780.931453,463.144483,0,12
C11133,6.338717,0.090909,171,171,0,0,0.166667,0.166667,0,0,0,2,4000,495.808559,88.232737,0,12
C11134,3676.070324,1,2255.1,1216.81,1038.29,106.449005,1,0.666667,1,0.083333,1,27,3500,2055.087209,3606.228152,0,12
C11135,451.076499,0.818182,32.25,0,32.25,0,0.083333,0,0.083333,0,0,1,1800,0,,0,12
C11136,5858.94756,1,896.18,896.18,0,4222.003137,0.166667,0.166667,0,0.666667,12,5,7000,3948.663657,1493.652513,0,12
C11137,35.578362,0.909091,464.51,133,331.51,0,0.833333,0.083333,0.75,0,0,10,3000,452.522327,147.243614,0.777778,12
C11138,153.162696,1,1198.2,0,1198.2,0,1,0,1,0,0,12,7000,1108.354624,184.163134,0.416667,12
C11139,3140.698358,1,1961.78,1107.29,854.49,0,1,0.166667,1,0,0,24,6000,5361.346807,742.308918,0,12
C11140,2239.937878,1,90,90,0,966.33053,0.090909,0.090909,0,0.454545,7,1,3500,518.134344,484.797517,0,11
C11141,510.233775,1,436.74,436.74,0,0,0.333333,0.333333,0,0,0,5,3500,484.285337,239.690542,0,12
C11142,683.971012,0.909091,294,145,149,281.669381,0.5,0.083333,0.416667,0.166667,2,7,3500,1578.37444,174.83612,0.1,12
C11143,703.053063,1,335.99,0,335.99,956.578904,0.583333,0,0.5,0.083333,1,7,7500,2300.799763,202.991548,0.25,12
C11145,3508.560867,1,0,0,0,2251.744713,0,0,0,0.083333,2,0,9000,4508.112909,935.839831,0,12
C11146,8115.039014,1,383.42,0,383.42,0,0.5,0,0.416667,0,0,7,11000,1982.542865,1821.785907,0,12
C11148,4294.953211,1,0,0,0,7700.897042,0,0,0,0.666667,28,0,7000,3129.359671,1138.592178,0,12
C11149,256.433357,1,206.35,0,206.35,0,0.75,0,0.75,0,0,9,1000,689.933057,1879.817257,0,12
C11150,297.985886,1,116.18,7.78,108.4,0,0.416667,0.083333,0.333333,0,0,5,1000,1178.583629,206.812783,0.083333,12
C11151,1386.020611,1,0,0,0,2168.900998,0,0,0,0.166667,5,0,6000,1736.121099,450.598141,0,12
